,Indicator,Type,Organization,Rating,Confidence,DateAdded,Description,Source,Tags
0,85.152.162.105,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-11T02:55:13Z,,,Heodo;
1,181.57.193.14,Address,abuse.ch Feodo Tracker,3.0,5,2019-11-08T02:55:09Z,,,Heodo;
2,193.80.169.64,Address,abuse.ch Feodo Tracker,3.0,5,2020-05-01T02:55:08Z,,,Heodo;
3,45.155.173.166,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-22T02:55:13Z,,,TrickBot;
4,45.237.241.97,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:13Z,,,TrickBot;
5,183.87.87.73,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-16T02:55:47Z,,,Heodo;
6,91.121.121.72,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-28T02:56:12Z,,,Heodo;
7,88.247.76.191,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:10Z,,,Heodo;
8,192.119.162.51,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:55:13Z,,,TrickBot;
9,125.0.215.60,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-06T02:55:19Z,,,Heodo;
10,178.128.14.92,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-19T02:55:11Z,,,Heodo;
11,67.235.68.222,Address,abuse.ch Feodo Tracker,3.0,5,2020-04-16T02:55:10Z,,,Heodo;
12,190.194.151.145,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-04T02:55:50Z,,,Heodo;
13,212.22.70.65,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-05T02:55:14Z,,,TrickBot;
14,105.228.98.115,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-13T02:55:55Z,,,Heodo;
15,85.143.220.121,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-14T02:55:13Z,,,TrickBot;
16,104.131.128.208,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-25T02:56:04Z,,,Heodo;
17,190.100.239.58,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:13Z,,,Heodo;
18,112.186.195.176,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-21T02:56:11Z,,,Heodo;
19,75.177.207.146,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-06T02:55:20Z,,,2021-01-26;Heodo;
20,189.225.211.171,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-01T02:56:08Z,,,Heodo;
21,181.197.2.252,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-26T02:56:30Z,,,Heodo;
22,183.91.15.80,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-10T02:55:09Z,,,Heodo;
23,51.89.177.20,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-05T02:55:14Z,,,TrickBot;
24,200.71.148.138,Address,abuse.ch Feodo Tracker,3.0,5,2019-09-12T02:55:20Z,,,Heodo;
25,95.171.15.71,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-26T02:55:11Z,,,TrickBot;
26,45.148.10.182,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-13T02:55:18Z,,,TrickBot;
27,201.238.171.6,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:11Z,,,Heodo;
28,93.180.157.92,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-22T02:56:50Z,,,Heodo;
29,93.146.48.84,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-06T02:55:20Z,,,2021-01-25;Heodo;
30,37.34.58.210,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-07T09:00:32Z,,,2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
31,68.203.213.226,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-26T02:55:59Z,,,Heodo;
32,200.116.191.114,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-10T02:55:10Z,,,Heodo;
33,220.254.198.228,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-22T02:55:10Z,,,Heodo;
34,50.63.13.135,Address,abuse.ch Feodo Tracker,3.0,5,2019-11-29T02:55:11Z,,,Heodo;
35,155.186.9.160,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-05T02:55:21Z,,,Heodo;
36,91.200.102.23,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-30T02:55:12Z,,,TrickBot;
37,85.100.115.92,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-07T02:55:09Z,,,Heodo;
38,187.148.160.52,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:11Z,,,Heodo;
39,72.229.97.235,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-22T02:55:16Z,,,Heodo;
40,74.128.121.17,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:55:27Z,,,Heodo;
41,72.249.22.245,Address,abuse.ch Feodo Tracker,3.0,65,2021-04-15T13:00:40Z,,,2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
42,45.14.226.101,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-09T02:55:16Z,,,TrickBot;
43,81.129.198.57,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-20T02:55:18Z,,,Heodo;
44,190.55.186.229,Address,abuse.ch Feodo Tracker,3.0,17,2020-10-18T02:55:41Z,,,2021-01-26;Heodo;
45,68.188.112.97,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-18T02:55:12Z,,,Heodo;
46,107.174.196.242,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-05T02:55:14Z,,,TrickBot;
47,36.89.243.241,Address,abuse.ch Feodo Tracker,3.0,5,2020-05-23T02:55:08Z,,,TrickBot;
48,209.140.18.37,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:56:13Z,,,Heodo;
49,120.150.142.241,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-22T02:55:09Z,,,Heodo;
50,70.178.189.123,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:11Z,,,Heodo;
51,68.183.18.169,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:16Z,,,Heodo;
52,190.210.246.253,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-06T02:55:20Z,,,2021-01-26;Heodo;
53,190.230.60.129,Address,abuse.ch Feodo Tracker,3.0,5,2019-09-14T02:55:16Z,,,Heodo;
54,179.62.18.56,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-10T02:55:52Z,,,Heodo;
55,200.116.145.225,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-31T02:55:09Z,,,Heodo;
56,79.137.101.4,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-01T02:55:12Z,,,TrickBot;
57,194.5.249.225,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-07T02:55:12Z,,,TrickBot;
58,82.165.15.188,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-03T02:55:29Z,,,Heodo;
59,173.24.68.195,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-04T02:55:08Z,,,Heodo;
60,186.170.25.122,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:12Z,,,Heodo;
61,88.247.144.128,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:06Z,,,Heodo;
62,59.21.235.119,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-06T02:55:19Z,,,2021-01-26;Heodo;
63,115.71.233.127,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-22T02:56:26Z,,,Heodo;
64,82.240.207.95,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-19T02:55:08Z,,,Heodo;
65,77.220.64.57,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-06T02:56:27Z,,,Heodo;
66,205.144.212.191,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-24T02:55:39Z,,,Heodo;
67,80.29.54.20,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-09T02:55:55Z,,,Heodo;
68,201.183.251.100,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-03T02:55:13Z,,,Heodo;
69,62.108.35.175,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-18T02:55:15Z,,,TrickBot;
70,182.191.119.91,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:09Z,,,Heodo;
71,182.187.137.199,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:24Z,,,Heodo;
72,203.157.152.9,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-06T02:55:22Z,,,2021-01-26;Heodo;
73,183.91.3.63,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-07T02:55:46Z,,,Heodo;
74,65.44.220.49,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-25T02:56:27Z,,,Heodo;
75,181.30.126.66,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-24T02:55:49Z,,,Heodo;
76,190.24.243.186,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-22T02:55:53Z,,,Heodo;
77,195.123.241.124,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-12T02:55:13Z,,,TrickBot;
78,185.99.2.131,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-08T02:55:11Z,,,TrickBot;
79,24.185.185.187,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-15T02:55:41Z,,,Heodo;
80,189.131.47.159,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:09Z,,,Heodo;
81,24.28.178.71,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:29Z,,,Heodo;
82,157.245.145.87,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-06T02:55:21Z,,,Heodo;
83,103.9.77.211,Address,abuse.ch Feodo Tracker,3.0,65,2021-05-07T10:00:45Z,,,2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30;2021-05-31;2021-06-01;2021-06-02;2021-06-03;2021-06-04;2021-06-05;2021-06-06;
84,190.186.164.23,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-09T02:55:55Z,,,Heodo;
85,153.160.71.129,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-16T02:55:09Z,,,Heodo;
86,74.59.187.94,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-08T02:56:10Z,,,Heodo;
87,2.47.112.72,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-17T02:55:42Z,,,Heodo;
88,77.241.53.234,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-14T02:55:53Z,,,Heodo;
89,216.70.87.31,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-25T02:56:04Z,,,Heodo;
90,190.191.82.216,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:55:50Z,,,Heodo;
91,181.48.22.219,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:11Z,,,Heodo;
92,195.250.143.182,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:17Z,,,Heodo;
93,5.2.136.90,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-06T02:55:18Z,,,Heodo;
94,187.163.183.194,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:12Z,,,Heodo;
95,8.210.53.215,Address,abuse.ch Feodo Tracker,3.0,65,2021-04-15T13:00:40Z,,,2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;
96,54.184.178.68,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-09T02:55:16Z,,,TrickBot;
97,173.94.215.84,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-20T02:55:18Z,,,Heodo;
98,78.189.180.107,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-15T02:55:11Z,,,Heodo;
99,80.85.87.122,Address,abuse.ch Feodo Tracker,3.0,5,2019-11-14T02:55:26Z,,,Heodo;
100,203.25.159.3,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-30T02:55:37Z,,,Heodo;
101,200.124.225.32,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-06T02:55:43Z,,,Heodo;
102,2.42.173.240,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:55:53Z,,,Heodo;
103,192.250.16.124,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-14T02:55:59Z,,,Heodo;
104,169.1.71.215,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:09Z,,,Heodo;
105,45.79.75.232,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:25Z,,,Heodo;
106,2.80.112.146,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-06T02:55:22Z,,,Heodo;
107,173.79.107.84,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-02T02:55:51Z,,,Heodo;
108,199.119.78.54,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-18T02:56:12Z,,,Heodo;
109,190.128.173.10,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-19T02:55:10Z,,,Heodo;
110,200.123.183.137,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-21T02:55:09Z,,,Heodo;
111,200.119.11.118,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-08T02:55:10Z,,,Heodo;
112,177.103.240.93,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-17T02:55:10Z,,,Heodo;
113,64.228.72.40,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-14T02:56:00Z,,,Heodo;
114,187.193.117.191,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:10Z,,,Heodo;
115,14.161.30.33,Address,abuse.ch Feodo Tracker,3.0,5,2020-12-23T02:56:24Z,,,Heodo;
116,70.183.211.3,Address,abuse.ch Feodo Tracker,3.0,17,2021-01-06T02:55:21Z,,,2021-01-26;Heodo;
117,81.157.234.90,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-25T02:56:09Z,,,Heodo;
118,92.62.65.163,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-05T02:55:13Z,,,TrickBot;
119,2.47.112.152,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-14T02:55:07Z,,,Heodo;
120,172.104.233.225,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-09T02:55:55Z,,,Heodo;
121,70.116.143.84,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:12Z,,,Heodo;
122,62.108.35.221,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-21T02:55:13Z,,,TrickBot;
123,66.229.161.86,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-03T02:56:08Z,,,Heodo;
124,50.91.82.212,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-16T02:55:08Z,,,Heodo;
125,83.110.107.243,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-01T02:56:07Z,,,Heodo;
126,203.150.19.63,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-17T02:56:07Z,,,Heodo;
127,162.144.42.60,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-29T02:55:11Z,,,Heodo;
128,185.45.24.254,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-24T02:55:08Z,,,Heodo;
129,78.90.78.210,Address,abuse.ch Feodo Tracker,3.0,17,2020-10-28T02:55:18Z,,,2021-01-26;Heodo;
130,111.125.71.22,Address,abuse.ch Feodo Tracker,3.0,5,2020-06-23T02:55:31Z,,,Heodo;
131,198.199.112.197,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-03T02:56:04Z,,,Heodo;
132,37.220.0.28,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-25T02:55:12Z,,,TrickBot;
133,95.210.118.90,Address,abuse.ch Feodo Tracker,3.0,29,2021-02-04T02:55:31Z,,,2021-02-04;2021-02-22;2021-02-23;2021-02-24;2021-02-25;
134,81.214.253.80,Address,abuse.ch Feodo Tracker,3.0,17,2020-01-22T02:55:10Z,,,2021-01-25;Heodo;
135,153.163.83.106,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-19T02:55:11Z,,,Heodo;
136,113.160.180.109,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-29T02:55:08Z,,,Heodo;
137,41.106.96.12,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-15T02:55:16Z,,,Heodo;
138,85.204.116.204,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-17T02:55:15Z,,,Heodo;TrickBot;
139,187.54.225.76,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-17T02:55:43Z,,,Heodo;
140,91.117.31.181,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-03T02:56:09Z,,,Heodo;
141,88.225.230.33,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-22T02:55:52Z,,,Heodo;
142,95.70.224.237,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-29T02:57:09Z,,,Heodo;
143,45.234.248.146,Address,abuse.ch Feodo Tracker,3.0,41,2021-02-05T02:55:34Z,,,2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;
144,77.81.247.140,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-04T02:55:31Z,,,2021-02-04;
145,34.209.40.84,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-10T02:55:18Z,,,TrickBot;
146,190.16.121.202,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-09T02:56:40Z,,,Heodo;
147,58.177.172.160,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-11T02:55:09Z,,,Heodo;
148,45.161.242.102,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-19T02:55:09Z,,,Heodo;
149,181.10.204.106,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-24T02:55:36Z,,,Heodo;
150,216.132.25.162,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-27T02:55:10Z,,,Heodo;
151,197.221.227.78,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-27T02:55:15Z,,,Heodo;
152,95.141.175.240,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-24T02:55:40Z,,,Heodo;
153,106.248.79.174,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-03T02:56:04Z,,,Heodo;
154,185.99.2.244,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-19T02:55:13Z,,,TrickBot;
155,165.227.155.13,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-06T02:55:31Z,,,2021-02-05;
156,85.25.207.108,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-20T02:55:17Z,,,Heodo;
157,178.249.187.151,Address,abuse.ch Feodo Tracker,3.0,5,2019-09-21T02:55:07Z,,,Heodo;
158,174.57.150.13,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-12T02:55:09Z,,,Heodo;
159,190.225.150.234,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-02T02:55:10Z,,,Heodo;
160,191.191.23.135,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-09T02:55:11Z,,,Heodo;
161,185.164.32.215,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-05T02:55:13Z,,,TrickBot;
162,102.182.145.130,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-30T02:55:55Z,,,Heodo;
163,23.92.93.229,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-28T02:55:12Z,,,TrickBot;
164,5.189.157.183,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-06T02:55:31Z,,,2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;
165,82.28.208.186,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-26T02:56:37Z,,,Heodo;
166,85.94.170.73,Address,abuse.ch Feodo Tracker,3.0,5,2020-05-06T02:55:08Z,,,Heodo;
167,91.250.96.22,Address,abuse.ch Feodo Tracker,3.0,5,2020-01-15T02:55:13Z,,,Heodo;
168,85.59.136.180,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-30T02:55:11Z,,,Heodo;
169,220.245.198.194,Address,abuse.ch Feodo Tracker,3.0,17,2020-09-16T02:55:13Z,,,2021-01-26;Heodo;
170,190.189.224.117,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-21T02:55:09Z,,,Heodo;
171,149.62.173.247,Address,abuse.ch Feodo Tracker,3.0,5,2019-06-28T02:55:28Z,,,Heodo;
172,164.77.130.222,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-01T02:55:09Z,,,Heodo;
173,178.128.83.165,Address,abuse.ch Feodo Tracker,3.0,65,2021-02-09T02:55:37Z,,,2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-03-19;2021-03-20;2021-03-21;2021-03-22;2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-04-08;2021-04-09;2021-04-10;2021-04-11;2021-04-12;2021-04-13;2021-04-14;2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;
174,200.123.101.90,Address,abuse.ch Feodo Tracker,3.0,5,2019-11-09T02:55:26Z,,,Heodo;
175,189.159.113.125,Address,abuse.ch Feodo Tracker,3.0,5,2019-10-25T02:55:10Z,,,Heodo;
176,107.170.27.84,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-02T02:56:05Z,,,Heodo;
177,65.36.62.20,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-20T02:55:18Z,,,Heodo;
178,173.249.6.108,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-24T02:55:12Z,,,Heodo;
179,195.123.241.90,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-05T02:55:14Z,,,TrickBot;
180,41.77.74.214,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-10T02:55:11Z,,,Heodo;
181,94.206.82.254,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-18T02:55:09Z,,,Heodo;
182,128.199.59.13,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-09T02:55:37Z,,,2021-02-09;2021-02-10;2021-02-11;
183,200.108.250.176,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-10T02:55:10Z,,,Heodo;
184,189.218.165.63,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-08T02:55:13Z,,,Heodo;
185,95.216.118.202,Address,abuse.ch Feodo Tracker,3.0,5,2020-05-15T02:55:06Z,,,Heodo;
186,136.49.87.106,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-01T02:56:18Z,,,Heodo;
187,49.12.113.171,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-27T02:55:16Z,,,Heodo;
188,199.119.78.19,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-24T02:55:39Z,,,Heodo;
189,91.205.173.150,Address,abuse.ch Feodo Tracker,3.0,5,2020-11-03T02:56:05Z,,,Heodo;
190,58.153.68.176,Address,abuse.ch Feodo Tracker,3.0,5,2020-07-16T02:55:10Z,,,Heodo;
191,94.158.245.54,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-11T02:55:32Z,,,2021-02-11;2021-02-12;
192,185.4.132.226,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-04T02:55:31Z,,,2021-02-04;
193,66.57.108.14,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-10T02:55:19Z,,,Heodo;
194,165.255.142.118,Address,abuse.ch Feodo Tracker,3.0,5,2021-01-09T02:56:19Z,,,Heodo;
195,168.0.97.6,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-20T02:55:18Z,,,Heodo;
196,190.85.165.34,Address,abuse.ch Feodo Tracker,3.0,5,2020-10-26T02:56:35Z,,,Heodo;
197,65.49.60.163,Address,abuse.ch Feodo Tracker,3.0,5,2020-08-17T02:55:57Z,,,Heodo;
198,79.10.57.78,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-28T02:55:11Z,,,Heodo;
199,126.126.139.26,Address,abuse.ch Feodo Tracker,3.0,5,2020-09-15T02:55:13Z,,,Heodo;
200,152.169.31.120,Address,abuse.ch Feodo Tracker,3.0,5,2020-02-05T02:55:10Z,,,Heodo;
201,82.79.244.92,Address,abuse.ch Feodo Tracker,3.0,5,2019-12-07T02:55:09Z,,,Heodo;
202,186.159.1.217,Address,abuse.ch Feodo Tracker,3.0,5,2019-08-24T02:55:23Z,,,TrickBot;
203,192.241.174.45,Address,abuse.ch Feodo Tracker,3.0,23,2021-02-11T02:55:33Z,,,2021-02-10;
204,181.230.116.163,Address,abuse.ch Feodo Tracker,3.0,5,2020-03-11T02:55:09Z,,,Heodo;
